LOCATION,TIME,CO,CO2,GHG,NOX,SOX,VOC
TGO,1976,0.0,0.378867,0.0,0.0,0.0,0.0
TGO,1977,0.0,0.481817,0.0,0.0,0.0,0.0
TGO,1978,0.0,0.471609,0.0,0.0,0.0,0.0
TGO,1979,0.0,0.573016,0.0,0.0,0.0,0.0
TGO,1980,0.0,0.506446,0.0,0.0,0.0,0.0
TGO,1981,0.0,0.494336,0.0,0.0,0.0,0.0
TGO,1982,0.0,0.583069,0.0,0.0,0.0,0.0
TGO,1983,0.0,0.399587,0.0,0.0,0.0,0.0
TGO,1984,0.0,0.45039199999999996,0.0,0.0,0.0,0.0
TGO,1985,0.0,0.38670400000000005,0.0,0.0,0.0,0.0
TGO,1986,0.0,0.622043,0.0,0.0,0.0,0.0
TGO,1987,0.0,0.673293,0.0,0.0,0.0,0.0
TGO,1988,0.0,0.647088,0.0,0.0,0.0,0.0
TGO,1989,0.0,0.653386,0.0,0.0,0.0,0.0
TGO,1990,0.0,9.255191,0.0,0.0,0.0,0.0
TGO,1991,0.0,9.964211,0.0,0.0,0.0,0.0
TGO,1992,0.0,12.955015,0.0,0.0,0.0,0.0
TGO,1993,0.0,16.01309,0.0,0.0,0.0,0.0
TGO,1994,0.0,8.47911,0.0,0.0,0.0,0.0
TGO,1995,0.0,9.219397,0.0,0.0,0.0,0.0
TGO,1996,0.0,6.8350539999999995,0.0,0.0,0.0,0.0
TGO,1997,0.0,10.081513,0.0,0.0,0.0,0.0
TGO,1998,0.0,8.265618,0.0,0.0,0.0,0.0
TGO,1999,0.0,6.942465,0.0,0.0,0.0,0.0
TGO,2000,0.0,7.558868,0.0,0.0,0.0,0.0
TGO,2001,0.0,8.791264,0.0,0.0,0.0,0.0
TGO,2002,0.0,8.483488,0.0,0.0,0.0,0.0
TGO,2003,0.0,7.541647,0.0,0.0,0.0,0.0
TGO,2004,0.0,7.760891,0.0,0.0,0.0,0.0
TGO,2005,0.0,7.794488,0.0,0.0,0.0,0.0
TGO,2006,0.0,8.449843,0.0,0.0,0.0,0.0
TGO,2007,0.0,8.299309000000001,0.0,0.0,0.0,0.0
TGO,2008,0.0,7.45756,0.0,0.0,0.0,0.0
TGO,2009,0.0,5.788622,0.0,0.0,0.0,0.0
TGO,2010,0.0,6.048889,0.0,0.0,0.0,0.0
TGO,2011,0.0,6.451257,0.0,0.0,0.0,0.0
TGO,2012,0.0,7.158709,0.0,0.0,0.0,0.0
TGO,2013,0.0,8.615324,0.0,0.0,0.0,0.0
TGO,2014,0.0,9.703051,0.0,0.0,0.0,0.0
TGO,2015,0.0,11.271474,0.0,0.0,0.0,0.0
TGO,2016,0.0,8.955884999999999,0.0,0.0,0.0,0.0
TGO,2017,0.0,10.394765,0.0,0.0,0.0,0.0
TGO,2018,0.0,9.822740999999999,0.0,0.0,0.0,0.0
TGO,2019,0.0,9.912154,0.0,0.0,0.0,0.0
TGO,2020,0.0,9.930761,0.0,0.0,0.0,0.0
TGO,2021,0.0,0.0,0.0,0.0,0.0,0.0
THA,1960,0.0,0.0,0.0,0.0,0.0,0.0
THA,1961,0.0,0.0,0.0,0.0,0.0,0.0
THA,1962,0.0,0.0,0.0,0.0,0.0,0.0
THA,1963,0.0,0.0,0.0,0.0,0.0,0.0
THA,1964,0.0,0.0,0.0,0.0,0.0,0.0
THA,1965,0.0,0.0,0.0,0.0,0.0,0.0
THA,1966,0.0,0.0,0.0,0.0,0.0,0.0
THA,1967,0.0,0.0,0.0,0.0,0.0,0.0
THA,1968,0.0,0.0,0.0,0.0,0.0,0.0
THA,1969,0.0,0.0,0.0,0.0,0.0,0.0
THA,1970,0.0,0.0,0.0,0.0,0.0,0.0
THA,1971,0.0,16.803734,0.0,0.0,0.0,0.0
THA,1972,0.0,18.970542,0.0,0.0,0.0,0.0
THA,1973,0.0,21.479585,0.0,0.0,0.0,0.0
THA,1974,0.0,21.339668000000003,0.0,0.0,0.0,0.0
THA,1975,0.0,21.884769000000002,0.0,0.0,0.0,0.0
THA,1976,0.0,24.907183999999997,0.0,0.0,0.0,0.0
THA,1977,0.0,27.564681,0.0,0.0,0.0,0.0
THA,1978,0.0,30.88541,0.0,0.0,0.0,0.0
THA,1979,0.0,33.005171000000004,0.0,0.0,0.0,0.0
THA,1980,0.0,34.674139,0.0,0.0,0.0,0.0
THA,1981,0.0,33.487758,0.0,0.0,0.0,0.0
THA,1982,0.0,32.025168,0.0,0.0,0.0,0.0
THA,1983,0.0,35.576962,0.0,0.0,0.0,0.0
THA,1984,0.0,39.022807,0.0,0.0,0.0,0.0
THA,1985,0.0,43.146006,0.0,0.0,0.0,0.0
THA,1986,0.0,44.514455999999996,0.0,0.0,0.0,0.0
THA,1987,0.0,51.222248,0.0,0.0,0.0,0.0
THA,1988,0.0,58.480596999999996,0.0,0.0,0.0,0.0
THA,1989,0.0,67.779082,0.0,0.0,0.0,0.0
THA,1990,0.0,87.767753,0.0,0.0,0.0,0.0
THA,1991,0.0,96.678381,0.0,0.0,0.0,0.0
THA,1992,0.0,105.03524499999999,0.0,0.0,0.0,0.0
THA,1993,0.0,117.594164,0.0,0.0,0.0,0.0
THA,1994,0.0,130.61030499999998,0.0,0.0,0.0,0.0
THA,1995,0.0,147.19657099999998,0.0,0.0,0.0,0.0
THA,1996,0.0,164.500489,0.0,0.0,0.0,0.0
THA,1997,0.0,168.24666900000003,0.0,0.0,0.0,0.0
THA,1998,0.0,153.035806,0.0,0.0,0.0,0.0
THA,1999,0.0,158.946401,0.0,0.0,0.0,0.0
THA,2000,0.0,159.710158,0.0,0.0,0.0,0.0
THA,2001,0.0,167.403923,0.0,0.0,0.0,0.0
THA,2002,0.0,177.08268,0.0,0.0,0.0,0.0
THA,2003,0.0,184.558089,0.0,0.0,0.0,0.0
THA,2004,0.0,201.58564099999998,0.0,0.0,0.0,0.0
THA,2005,0.0,208.36920800000001,0.0,0.0,0.0,0.0
THA,2006,0.0,210.20269299999998,0.0,0.0,0.0,0.0
THA,2007,0.0,216.815121,0.0,0.0,0.0,0.0
THA,2008,0.0,221.41775,0.0,0.0,0.0,0.0
THA,2009,0.0,213.089942,0.0,0.0,0.0,0.0
THA,2010,0.0,229.4312,0.0,0.0,0.0,0.0
THA,2011,0.0,227.644503,0.0,0.0,0.0,0.0
THA,2012,0.0,244.345272,0.0,0.0,0.0,0.0
THA,2013,0.0,252.83944000000002,0.0,0.0,0.0,0.0
THA,2014,0.0,248.822334,0.0,0.0,0.0,0.0
THA,2015,0.0,256.01054899999997,0.0,0.0,0.0,0.0
THA,2016,0.0,252.25498100000002,0.0,0.0,0.0,0.0
THA,2017,0.0,252.38478800000001,0.0,0.0,0.0,0.0
THA,2018,0.0,249.964792,0.0,0.0,0.0,0.0
THA,2019,0.0,260.147946,0.0,0.0,0.0,0.0
THA,2020,0.0,251.273765,0.0,0.0,0.0,0.0
THA,2021,0.0,0.0,0.0,0.0,0.0,0.0
TJK,1960,0.0,0.0,0.0,0.0,0.0,0.0
TJK,1961,0.0,0.0,0.0,0.0,0.0,0.0
TJK,1962,0.0,0.0,0.0,0.0,0.0,0.0
TJK,1963,0.0,0.0,0.0,0.0,0.0,0.0
TJK,1964,0.0,0.0,0.0,0.0,0.0,0.0
TJK,1965,0.0,0.0,0.0,0.0,0.0,0.0
TJK,1966,0.0,0.0,0.0,0.0,0.0,0.0
TJK,1967,0.0,0.0,0.0,0.0,0.0,0.0
TJK,1968,0.0,0.0,0.0,0.0,0.0,0.0
TJK,1969,0.0,0.0,0.0,0.0,0.0,0.0
TJK,1970,0.0,0.0,0.0,0.0,0.0,0.0
TJK,1971,0.0,0.0,0.0,0.0,0.0,0.0
TJK,1972,0.0,0.0,0.0,0.0,0.0,0.0
TJK,1973,0.0,0.0,0.0,0.0,0.0,0.0
TJK,1974,0.0,0.0,0.0,0.0,0.0,0.0
TJK,1975,0.0,0.0,0.0,0.0,0.0,0.0
TJK,1976,0.0,0.0,0.0,0.0,0.0,0.0
TJK,1977,0.0,0.0,0.0,0.0,0.0,0.0
TJK,1978,0.0,0.0,0.0,0.0,0.0,0.0
TJK,1979,0.0,0.0,0.0,0.0,0.0,0.0
TJK,1980,0.0,0.0,0.0,0.0,0.0,0.0
TJK,1981,0.0,0.0,0.0,0.0,0.0,0.0
TJK,1982,0.0,0.0,0.0,0.0,0.0,0.0
TJK,1983,0.0,0.0,0.0,0.0,0.0,0.0
TJK,1984,0.0,0.0,0.0,0.0,0.0,0.0
TJK,1985,0.0,0.0,0.0,0.0,0.0,0.0
TJK,1986,0.0,0.0,0.0,0.0,0.0,0.0
TJK,1987,0.0,0.0,0.0,0.0,0.0,0.0
TJK,1988,0.0,0.0,0.0,0.0,0.0,0.0
TJK,1989,0.0,0.0,0.0,0.0,0.0,0.0
TJK,1990,0.0,15.178172,0.0,0.0,0.0,0.0
TJK,1991,0.0,14.131663,0.0,0.0,0.0,0.0
TJK,1992,0.0,10.859935,0.0,0.0,0.0,0.0
TJK,1993,0.0,8.430133,0.0,0.0,0.0,0.0
TJK,1994,0.0,6.8273209999999995,0.0,0.0,0.0,0.0
TJK,1995,0.0,6.419615,0.0,0.0,0.0,0.0
TJK,1996,0.0,5.855689999999999,0.0,0.0,0.0,0.0
TJK,1997,0.0,5.855772,0.0,0.0,0.0,0.0
TJK,1998,0.0,6.0268809999999995,0.0,0.0,0.0,0.0
TJK,1999,0.0,6.109902,0.0,0.0,0.0,0.0
TJK,2000,0.0,6.516522,0.0,0.0,0.0,0.0
TJK,2001,0.0,6.955829,0.0,0.0,0.0,0.0
TJK,2002,0.0,7.464936,0.0,0.0,0.0,0.0
TJK,2003,0.0,8.013826,0.0,0.0,0.0,0.0
TJK,2004,0.0,8.042434,0.0,0.0,0.0,0.0
TJK,2005,0.0,8.567227,0.0,0.0,0.0,0.0
TJK,2006,0.0,8.70852,0.0,0.0,0.0,0.0
TJK,2007,0.0,8.664771,0.0,0.0,0.0,0.0
TJK,2008,0.0,9.178035000000001,0.0,0.0,0.0,0.0
TJK,2009,0.0,10.339775,0.0,0.0,0.0,0.0
TJK,2010,0.0,10.862905,0.0,0.0,0.0,0.0
TJK,2011,0.0,11.15822,0.0,0.0,0.0,0.0
TJK,2012,0.0,10.842174,0.0,0.0,0.0,0.0
TJK,2013,0.0,11.20711,0.0,0.0,0.0,0.0
TJK,2014,0.0,10.761602,0.0,0.0,0.0,0.0
TJK,2015,0.0,11.031763999999999,0.0,0.0,0.0,0.0
TJK,2016,0.0,11.281621,0.0,0.0,0.0,0.0
TJK,2017,0.0,11.654677,0.0,0.0,0.0,0.0
TJK,2018,0.0,12.178297,0.0,0.0,0.0,0.0
TJK,2019,0.0,12.752658,0.0,0.0,0.0,0.0
TJK,2020,0.0,13.084783,0.0,0.0,0.0,0.0
TJK,2021,0.0,0.0,0.0,0.0,0.0,0.0
TKM,1960,0.0,0.0,0.0,0.0,0.0,0.0
TKM,1961,0.0,0.0,0.0,0.0,0.0,0.0
TKM,1962,0.0,0.0,0.0,0.0,0.0,0.0
TKM,1963,0.0,0.0,0.0,0.0,0.0,0.0
TKM,1964,0.0,0.0,0.0,0.0,0.0,0.0
TKM,1965,0.0,0.0,0.0,0.0,0.0,0.0
TKM,1966,0.0,0.0,0.0,0.0,0.0,0.0
TKM,1967,0.0,0.0,0.0,0.0,0.0,0.0
TKM,1968,0.0,0.0,0.0,0.0,0.0,0.0
TKM,1969,0.0,0.0,0.0,0.0,0.0,0.0
TKM,1970,0.0,0.0,0.0,0.0,0.0,0.0
TKM,1971,0.0,0.0,0.0,0.0,0.0,0.0
TKM,1972,0.0,0.0,0.0,0.0,0.0,0.0
TKM,1973,0.0,0.0,0.0,0.0,0.0,0.0
TKM,1974,0.0,0.0,0.0,0.0,0.0,0.0
TKM,1975,0.0,0.0,0.0,0.0,0.0,0.0
TKM,1976,0.0,0.0,0.0,0.0,0.0,0.0
TKM,1977,0.0,0.0,0.0,0.0,0.0,0.0
TKM,1978,0.0,0.0,0.0,0.0,0.0,0.0
TKM,1979,0.0,0.0,0.0,0.0,0.0,0.0
TKM,1980,0.0,0.0,0.0,0.0,0.0,0.0
TKM,1981,0.0,0.0,0.0,0.0,0.0,0.0
TKM,1982,0.0,0.0,0.0,0.0,0.0,0.0
TKM,1983,0.0,0.0,0.0,0.0,0.0,0.0
TKM,1984,0.0,0.0,0.0,0.0,0.0,0.0
TKM,1985,0.0,0.0,0.0,0.0,0.0,0.0
TKM,1986,0.0,0.0,0.0,0.0,0.0,0.0
TKM,1987,0.0,0.0,0.0,0.0,0.0,0.0
TKM,1988,0.0,0.0,0.0,0.0,0.0,0.0
TKM,1989,0.0,0.0,0.0,0.0,0.0,0.0
TKM,1990,0.0,57.396255,0.0,0.0,0.0,0.0
TKM,1991,0.0,48.468541,0.0,0.0,0.0,0.0
TKM,1992,0.0,35.562142,0.0,0.0,0.0,0.0
TKM,1993,0.0,33.596785000000004,0.0,0.0,0.0,0.0
TKM,1994,0.0,41.083981,0.0,0.0,0.0,0.0
TKM,1995,0.0,41.686004,0.0,0.0,0.0,0.0
TKM,1996,0.0,37.027409,0.0,0.0,0.0,0.0
TKM,1997,0.0,37.150498,0.0,0.0,0.0,0.0
TKM,1998,0.0,37.893324,0.0,0.0,0.0,0.0
TKM,1999,0.0,44.147401,0.0,0.0,0.0,0.0
TKM,2000,0.0,45.386435,0.0,0.0,0.0,0.0
TKM,2001,0.0,46.094246999999996,0.0,0.0,0.0,0.0
TKM,2002,0.0,48.311155,0.0,0.0,0.0,0.0
TKM,2003,0.0,53.443021,0.0,0.0,0.0,0.0
TKM,2004,0.0,57.050194000000005,0.0,0.0,0.0,0.0
TKM,2005,0.0,58.87419,0.0,0.0,0.0,0.0
TKM,2006,0.0,60.137734,0.0,0.0,0.0,0.0
TKM,2007,0.0,68.117659,0.0,0.0,0.0,0.0
TKM,2008,0.0,68.610956,0.0,0.0,0.0,0.0
TKM,2009,0.0,60.78901,0.0,0.0,0.0,0.0
TKM,2010,0.0,68.91976799999999,0.0,0.0,0.0,0.0
TKM,2011,0.0,74.147303,0.0,0.0,0.0,0.0
TKM,2012,0.0,74.527547,0.0,0.0,0.0,0.0
TKM,2013,0.0,71.18228,0.0,0.0,0.0,0.0
TKM,2014,0.0,69.623863,0.0,0.0,0.0,0.0
TKM,2015,0.0,71.45421900000001,0.0,0.0,0.0,0.0
TKM,2016,0.0,71.624004,0.0,0.0,0.0,0.0
TKM,2017,0.0,71.568004,0.0,0.0,0.0,0.0
TKM,2018,0.0,71.567909,0.0,0.0,0.0,0.0
TKM,2019,0.0,71.849674,0.0,0.0,0.0,0.0
TKM,2020,0.0,71.730322,0.0,0.0,0.0,0.0
TKM,2021,0.0,0.0,0.0,0.0,0.0,0.0
TTO,1960,0.0,0.0,0.0,0.0,0.0,0.0
TTO,1961,0.0,0.0,0.0,0.0,0.0,0.0
TTO,1962,0.0,0.0,0.0,0.0,0.0,0.0
TTO,1963,0.0,0.0,0.0,0.0,0.0,0.0
TTO,1964,0.0,0.0,0.0,0.0,0.0,0.0
TTO,1965,0.0,0.0,0.0,0.0,0.0,0.0
TTO,1966,0.0,0.0,0.0,0.0,0.0,0.0
TTO,1967,0.0,0.0,0.0,0.0,0.0,0.0
TTO,1968,0.0,0.0,0.0,0.0,0.0,0.0
TTO,1969,0.0,0.0,0.0,0.0,0.0,0.0
TTO,1970,0.0,0.0,0.0,0.0,0.0,0.0
TTO,1971,0.0,10.988951,0.0,0.0,0.0,0.0
TTO,1972,0.0,11.122722,0.0,0.0,0.0,0.0
TTO,1973,0.0,11.437528,0.0,0.0,0.0,0.0
TTO,1974,0.0,10.414404999999999,0.0,0.0,0.0,0.0
TTO,1975,0.0,9.10518,0.0,0.0,0.0,0.0
TTO,1976,0.0,10.243822,0.0,0.0,0.0,0.0
TTO,1977,0.0,11.659647,0.0,0.0,0.0,0.0
TTO,1978,0.0,11.458389,0.0,0.0,0.0,0.0
TTO,1979,0.0,11.457775999999999,0.0,0.0,0.0,0.0
TTO,1980,0.0,12.240101,0.0,0.0,0.0,0.0
TTO,1981,0.0,13.745662,0.0,0.0,0.0,0.0
TTO,1982,0.0,13.291229999999999,0.0,0.0,0.0,0.0
TTO,1983,0.0,12.466807,0.0,0.0,0.0,0.0
TTO,1984,0.0,12.603663000000001,0.0,0.0,0.0,0.0
TTO,1985,0.0,12.344053,0.0,0.0,0.0,0.0
TTO,1986,0.0,12.597376,0.0,0.0,0.0,0.0
TTO,1987,0.0,13.18804,0.0,0.0,0.0,0.0
TTO,1988,0.0,14.132959,0.0,0.0,0.0,0.0
TTO,1989,0.0,13.854772,0.0,0.0,0.0,0.0
TTO,1990,0.0,15.821159999999999,0.0,0.0,0.0,0.0
TTO,1991,0.0,15.669563,0.0,0.0,0.0,0.0
TTO,1992,0.0,16.358049,0.0,0.0,0.0,0.0
TTO,1993,0.0,15.840406,0.0,0.0,0.0,0.0
TTO,1994,0.0,16.172188000000002,0.0,0.0,0.0,0.0
TTO,1995,0.0,16.373496,0.0,0.0,0.0,0.0
TTO,1996,0.0,17.007382,0.0,0.0,0.0,0.0
TTO,1997,0.0,18.101626,0.0,0.0,0.0,0.0
TTO,1998,0.0,18.808864,0.0,0.0,0.0,0.0
TTO,1999,0.0,18.949932,0.0,0.0,0.0,0.0
TTO,2000,0.0,19.437701,0.0,0.0,0.0,0.0
TTO,2001,0.0,21.772869,0.0,0.0,0.0,0.0
TTO,2002,0.0,23.684813,0.0,0.0,0.0,0.0
TTO,2003,0.0,28.381346999999998,0.0,0.0,0.0,0.0
TTO,2004,0.0,29.546264,0.0,0.0,0.0,0.0
TTO,2005,0.0,31.893293,0.0,0.0,0.0,0.0
TTO,2006,0.0,35.991725,0.0,0.0,0.0,0.0
TTO,2007,0.0,36.686486,0.0,0.0,0.0,0.0
TTO,2008,0.0,35.812982,0.0,0.0,0.0,0.0
TTO,2009,0.0,34.320581,0.0,0.0,0.0,0.0
TTO,2010,0.0,38.482029000000004,0.0,0.0,0.0,0.0
TTO,2011,0.0,39.323322,0.0,0.0,0.0,0.0
TTO,2012,0.0,37.830305,0.0,0.0,0.0,0.0
TTO,2013,0.0,38.882742,0.0,0.0,0.0,0.0
TTO,2014,0.0,38.672156,0.0,0.0,0.0,0.0
TTO,2015,0.0,37.515455,0.0,0.0,0.0,0.0
TTO,2016,0.0,32.596582,0.0,0.0,0.0,0.0
TTO,2017,0.0,32.361946,0.0,0.0,0.0,0.0
TTO,2018,0.0,31.588193999999998,0.0,0.0,0.0,0.0
TTO,2019,0.0,30.644048,0.0,0.0,0.0,0.0
TTO,2020,0.0,27.66439,0.0,0.0,0.0,0.0
TTO,2021,0.0,0.0,0.0,0.0,0.0,0.0
TUN,1960,0.0,0.0,0.0,0.0,0.0,0.0
TUN,1961,0.0,0.0,0.0,0.0,0.0,0.0
TUN,1962,0.0,0.0,0.0,0.0,0.0,0.0
TUN,1963,0.0,0.0,0.0,0.0,0.0,0.0
TUN,1964,0.0,0.0,0.0,0.0,0.0,0.0
TUN,1965,0.0,0.0,0.0,0.0,0.0,0.0
TUN,1966,0.0,0.0,0.0,0.0,0.0,0.0
TUN,1967,0.0,0.0,0.0,0.0,0.0,0.0
TUN,1968,0.0,0.0,0.0,0.0,0.0,0.0
TUN,1969,0.0,0.0,0.0,0.0,0.0,0.0
TUN,1970,0.0,0.0,0.0,0.0,0.0,0.0
TUN,1971,0.0,4.440528,0.0,0.0,0.0,0.0
TUN,1972,0.0,4.920034,0.0,0.0,0.0,0.0
TUN,1973,0.0,5.01004,0.0,0.0,0.0,0.0
TUN,1974,0.0,5.6409590000000005,0.0,0.0,0.0,0.0
TUN,1975,0.0,5.706357000000001,0.0,0.0,0.0,0.0
TUN,1976,0.0,6.026259,0.0,0.0,0.0,0.0
TUN,1977,0.0,6.714271999999999,0.0,0.0,0.0,0.0
TUN,1978,0.0,7.293881,0.0,0.0,0.0,0.0
TUN,1979,0.0,8.501541,0.0,0.0,0.0,0.0
TUN,1980,0.0,9.160133,0.0,0.0,0.0,0.0
TUN,1981,0.0,9.382169000000001,0.0,0.0,0.0,0.0
TUN,1982,0.0,9.115557,0.0,0.0,0.0,0.0
TUN,1983,0.0,10.442243,0.0,0.0,0.0,0.0
TUN,1984,0.0,10.726497,0.0,0.0,0.0,0.0
TUN,1985,0.0,10.981523000000001,0.0,0.0,0.0,0.0
TUN,1986,0.0,11.246558,0.0,0.0,0.0,0.0
TUN,1987,0.0,11.274335,0.0,0.0,0.0,0.0
TUN,1988,0.0,12.176669,0.0,0.0,0.0,0.0
TUN,1989,0.0,13.118419,0.0,0.0,0.0,0.0
TUN,1990,0.0,17.495735,0.0,0.0,0.0,0.0
TUN,1991,0.0,17.883539,0.0,0.0,0.0,0.0
TUN,1992,0.0,18.74341,0.0,0.0,0.0,0.0
TUN,1993,0.0,19.153848,0.0,0.0,0.0,0.0
TUN,1994,0.0,19.314887,0.0,0.0,0.0,0.0
TUN,1995,0.0,19.585985,0.0,0.0,0.0,0.0
TUN,1996,0.0,20.442056,0.0,0.0,0.0,0.0
TUN,1997,0.0,21.187013,0.0,0.0,0.0,0.0
TUN,1998,0.0,21.927813999999998,0.0,0.0,0.0,0.0
TUN,1999,0.0,22.835430000000002,0.0,0.0,0.0,0.0
TUN,2000,0.0,23.647839,0.0,0.0,0.0,0.0
TUN,2001,0.0,24.548267,0.0,0.0,0.0,0.0
TUN,2002,0.0,24.606039000000003,0.0,0.0,0.0,0.0
TUN,2003,0.0,24.621231,0.0,0.0,0.0,0.0
TUN,2004,0.0,25.486303,0.0,0.0,0.0,0.0
TUN,2005,0.0,26.002769999999998,0.0,0.0,0.0,0.0
TUN,2006,0.0,26.814076999999997,0.0,0.0,0.0,0.0
TUN,2007,0.0,27.808275000000002,0.0,0.0,0.0,0.0
TUN,2008,0.0,28.057747,0.0,0.0,0.0,0.0
TUN,2009,0.0,28.259471,0.0,0.0,0.0,0.0
TUN,2010,0.0,30.250580999999997,0.0,0.0,0.0,0.0
TUN,2011,0.0,29.212471999999998,0.0,0.0,0.0,0.0
TUN,2012,0.0,30.471195,0.0,0.0,0.0,0.0
TUN,2013,0.0,30.720821,0.0,0.0,0.0,0.0
TUN,2014,0.0,32.079933,0.0,0.0,0.0,0.0
TUN,2015,0.0,32.628211,0.0,0.0,0.0,0.0
TUN,2016,0.0,32.296053,0.0,0.0,0.0,0.0
TUN,2017,0.0,33.221109,0.0,0.0,0.0,0.0
TUN,2018,0.0,33.337466,0.0,0.0,0.0,0.0
TUN,2019,0.0,33.485434,0.0,0.0,0.0,0.0
TUN,2020,0.0,32.03821,0.0,0.0,0.0,0.0
TUN,2021,0.0,0.0,0.0,0.0,0.0,0.0
TUR,1960,0.0,17.380684,0.0,0.0,0.0,0.0
TUR,1961,0.0,16.986570999999998,0.0,0.0,0.0,0.0
TUR,1962,0.0,19.171125,0.0,0.0,0.0,0.0
TUR,1963,0.0,20.980099000000003,0.0,0.0,0.0,0.0
TUR,1964,0.0,22.964602,0.0,0.0,0.0,0.0
TUR,1965,0.0,24.379205000000002,0.0,0.0,0.0,0.0
TUR,1966,0.0,28.103972000000002,0.0,0.0,0.0,0.0
TUR,1967,0.0,30.498079,0.0,0.0,0.0,0.0
TUR,1968,0.0,32.840068,0.0,0.0,0.0,0.0
TUR,1969,0.0,36.106957,0.0,0.0,0.0,0.0
TUR,1970,0.0,39.158398,0.0,0.0,0.0,0.0
TUR,1971,0.0,42.886699,0.0,0.0,0.0,0.0
TUR,1972,0.0,50.375633,0.0,0.0,0.0,0.0
TUR,1973,0.0,54.144934,0.0,0.0,0.0,0.0
TUR,1974,0.0,56.726318,0.0,0.0,0.0,0.0
TUR,1975,0.0,61.121229,0.0,0.0,0.0,0.0
TUR,1976,0.0,68.304617,0.0,0.0,0.0,0.0
TUR,1977,0.0,73.95107900000001,0.0,0.0,0.0,0.0
TUR,1978,0.0,74.74346299999999,0.0,0.0,0.0,0.0
TUR,1979,0.0,69.105819,0.0,0.0,0.0,0.0
TUR,1980,0.0,73.132558,0.0,0.0,0.0,0.0
TUR,1981,0.0,72.686823,0.0,0.0,0.0,0.0
TUR,1982,0.0,79.229191,0.0,0.0,0.0,0.0
TUR,1983,0.0,85.021541,0.0,0.0,0.0,0.0
TUR,1984,0.0,89.50516200000001,0.0,0.0,0.0,0.0
TUR,1985,0.0,97.258471,0.0,0.0,0.0,0.0
TUR,1986,0.0,105.318135,0.0,0.0,0.0,0.0
TUR,1987,0.0,115.899963,0.0,0.0,0.0,0.0
TUR,1988,0.0,110.77523500000001,0.0,0.0,0.0,0.0
TUR,1989,0.0,122.934121,0.0,0.0,0.0,0.0
TUR,1990,2060.017,136.32786099999998,219530.13400000002,258.964,1717.157,912.6300000000001
TUR,1991,2096.92,139.286117,226798.767,276.35699999999997,1807.8349999999998,941.795
TUR,1992,2128.4610000000002,144.207179,233136.574,301.788,1845.895,954.472
TUR,1993,2092.6440000000002,150.449535,240775.90300000002,298.75300000000004,1714.3049999999998,962.703
TUR,1994,6173.196000000001,147.97308800000002,234391.81399999998,1103.8680000000002,1755.497,1365.161
TUR,1995,5847.643,161.72047899999998,248253.06300000002,1057.0439999999999,1840.195,1326.206
TUR,1996,6382.121,178.437706,267585.796,1209.84,1970.24,1394.282
TUR,1997,7452.989,186.318421,278818.369,1426.602,2143.2369999999996,1493.2269999999999
TUR,1998,8328.848,186.50755299999997,280323.447,1575.497,2222.5420000000004,1586.476
TUR,1999,2276.889,185.96140400000002,277781.183,557.449,2131.9649999999997,1022.283
TUR,2000,8864.463,209.156509,298921.406,1519.606,2277.521,1632.423
TUR,2001,8058.101,190.48113800000002,279744.431,1414.4959999999999,2013.4450000000002,1495.632
TUR,2002,5980.098,200.55759,285627.692,1086.472,1900.482,1310.298
TUR,2003,5164.796,211.238607,304799.351,984.769,1817.8300000000002,1238.79
TUR,2004,4233.478,215.901162,314428.221,1396.6229999999998,1806.134,1197.604
TUR,2005,3800.693,224.74304600000002,337579.93100000004,1325.917,2032.5249999999999,1126.892
TUR,2006,3628.226,249.183619,358007.701,1294.492,2191.532,1106.108
TUR,2007,3470.187,275.16778600000004,391702.589,1242.769,2559.4249999999997,1000.6899999999999
TUR,2008,3632.485,271.354961,388500.024,1155.2730000000001,2594.915,1100.644
TUR,2009,3619.5879999999997,269.967158,395182.627,1083.974,2699.9559999999997,1108.916
TUR,2010,3497.063,276.863992,398798.61699999997,1012.2130000000001,2591.538,1118.774
TUR,2011,3061.98,296.621198,428623.364,967.42,2657.948,1091.648
TUR,2012,3273.704,308.00777,448190.42,944.922,2770.779,1150.8129999999999
TUR,2013,2431.9080000000004,295.298612,440201.082,878.472,1980.809,1087.6689999999999
TUR,2014,2302.096,317.361546,459495.46099999995,863.7040000000001,2178.675,1081.261
TUR,2015,2549.4399999999996,329.393757,474973.60699999996,867.667,1966.758,1123.877
TUR,2016,2346.679,349.308963,501114.227,880.723,2275.2090000000003,1100.8809999999999
TUR,2017,2171.255,389.268201,528572.51,868.668,2383.652,1127.862
TUR,2018,1657.614,385.471858,523114.45999999996,872.888,2549.157,1105.772
TUR,2019,1766.357,377.222887,508732.033,900.3380000000001,2555.3360000000002,1132.161
TUR,2020,1930.142,377.476204,523997.10099999997,875.363,2195.1780000000003,1174.712
TUR,2021,0.0,402.6126261,564396.457,0.0,0.0,0.0
TWN,1960,0.0,0.0,0.0,0.0,0.0,0.0
TWN,1961,0.0,0.0,0.0,0.0,0.0,0.0
TWN,1962,0.0,0.0,0.0,0.0,0.0,0.0
TWN,1963,0.0,0.0,0.0,0.0,0.0,0.0
TWN,1964,0.0,0.0,0.0,0.0,0.0,0.0
TWN,1965,0.0,0.0,0.0,0.0,0.0,0.0
TWN,1966,0.0,0.0,0.0,0.0,0.0,0.0
