Gu,Date,DailyRain
성동구,2023-03-19,0.0
성동구,2023-03-20,0.0
성동구,2023-03-21,0.0
성동구,2023-03-22,0.0
성동구,2023-03-23,0.0
성동구,2023-03-24,0.0
성동구,2023-03-25,0.0
성동구,2023-03-26,0.0
성동구,2023-03-27,0.0
성동구,2023-03-28,0.0
성동구,2023-03-29,0.0
성동구,2023-03-30,0.0
성동구,2023-03-31,0.0
성동구,2023-04-01,0.0
성동구,2023-04-02,0.0
성동구,2023-04-03,0.0
성동구,2023-04-04,12.0
성동구,2023-04-05,95.0
성동구,2023-04-06,3.5
성동구,2023-04-07,0.0
성동구,2023-04-08,0.0
성동구,2023-04-09,0.0
성동구,2023-04-10,0.0
성동구,2023-04-11,1.5
성동구,2023-04-12,0.0
성동구,2023-04-13,0.0
성동구,2023-04-14,0.0
성동구,2023-04-15,8.0
성동구,2023-04-16,0.0
성동구,2023-04-17,0.0
성동구,2023-04-18,1.5
성동구,2023-04-19,0.0
성동구,2023-04-20,0.0
성동구,2023-04-21,0.0
성동구,2023-04-22,0.0
성동구,2023-04-23,0.0
성동구,2023-04-24,0.0
성동구,2023-04-25,1.0
성동구,2023-04-26,0.0
성동구,2023-04-27,0.0
성동구,2023-04-28,4.5
성동구,2023-04-29,55.5
성동구,2023-04-30,1.0
성동구,2023-05-01,0.0
성동구,2023-05-02,0.0
성동구,2023-05-03,0.0
성동구,2023-05-04,0.0
성동구,2023-05-05,53.0
성동구,2023-05-06,63.0
성동구,2023-05-07,0.0
성동구,2023-05-08,0.0
성동구,2023-05-09,0.0
성동구,2023-05-10,0.0
성동구,2023-05-11,0.0
성동구,2023-05-12,0.0
성동구,2023-05-13,0.0
성동구,2023-05-14,0.0
성동구,2023-05-15,0.0
성동구,2023-05-16,0.0
성동구,2023-05-17,0.0
성동구,2023-05-18,0.5
성동구,2023-05-19,0.0
성동구,2023-05-20,0.0
성동구,2023-05-21,0.0
성동구,2023-05-22,0.0
성동구,2023-05-23,0.0
성동구,2023-05-24,0.0
성동구,2023-05-25,0.0
성동구,2023-05-26,0.0
성동구,2023-05-27,66.5
성동구,2023-05-28,89.0
성동구,2023-05-29,5.5
성동구,2023-05-30,0.0
성동구,2023-05-31,0.0
성동구,2023-06-01,0.0
성동구,2023-06-02,0.0
성동구,2023-06-03,0.0
성동구,2023-06-04,0.0
성동구,2023-06-05,0.0
성동구,2023-06-06,0.0
성동구,2023-06-07,0.0
성동구,2023-06-08,1.0
성동구,2023-06-09,2.0
성동구,2023-06-10,2.5
성동구,2023-06-11,17.5
성동구,2023-06-12,0.0
성동구,2023-06-13,0.0
성동구,2023-06-14,0.0
성동구,2023-06-15,0.0
성동구,2023-06-16,0.0
성동구,2023-06-17,0.0
성동구,2023-06-18,0.0
성동구,2023-06-19,0.0
성동구,2023-06-20,16.5
성동구,2023-06-21,52.5
성동구,2023-06-22,0.0
성동구,2023-06-23,0.0
성동구,2023-06-24,0.0
성동구,2023-06-25,0.0
성동구,2023-06-26,61.5
성동구,2023-06-27,2.0
성동구,2023-06-28,0.0
성동구,2023-06-29,129.5
성동구,2023-06-30,1.5
성북구,2023-01-02,0.0
성북구,2023-01-03,0.0
성북구,2023-01-04,0.0
성북구,2023-01-05,0.0
성북구,2023-01-06,0.0
성북구,2023-01-07,7.0
성북구,2023-01-08,0.0
성북구,2023-01-09,0.0
성북구,2023-01-10,0.0
성북구,2023-01-11,0.0
성북구,2023-01-12,0.0
성북구,2023-01-13,71.5
성북구,2023-01-14,3.0
성북구,2023-01-15,7.5
성북구,2023-01-16,0.0
성북구,2023-01-17,0.0
성북구,2023-01-18,0.0
성북구,2023-01-19,1.5
성북구,2023-01-20,0.0
성북구,2023-01-21,0.0
성북구,2023-01-22,0.0
성북구,2023-01-23,0.0
성북구,2023-01-24,0.0
성북구,2023-01-25,0.0
성북구,2023-01-26,0.5
성북구,2023-01-27,0.0
성북구,2023-01-28,0.0
성북구,2023-01-29,0.0
성북구,2023-01-30,0.0
성북구,2023-01-31,0.0
성북구,2023-02-01,0.0
성북구,2023-02-02,0.0
성북구,2023-02-03,0.0
성북구,2023-02-04,0.0
성북구,2023-02-05,0.0
성북구,2023-02-06,0.0
성북구,2023-02-07,0.0
성북구,2023-02-08,0.0
성북구,2023-02-09,0.0
성북구,2023-02-10,1.0
성북구,2023-02-11,0.0
성북구,2023-02-12,0.0
성북구,2023-02-13,0.0
성북구,2023-02-14,0.0
성북구,2023-02-15,0.0
성북구,2023-02-16,0.0
성북구,2023-02-17,0.0
성북구,2023-02-18,0.0
성북구,2023-02-19,0.0
성북구,2023-02-20,0.0
성북구,2023-02-21,0.0
성북구,2023-02-22,0.0
성북구,2023-02-23,0.0
성북구,2023-02-24,0.0
성북구,2023-02-25,0.0
성북구,2023-02-26,0.0
성북구,2023-02-27,0.0
성북구,2023-02-28,0.0
성북구,2023-03-01,0.0
성북구,2023-03-02,0.0
성북구,2023-03-03,0.0
성북구,2023-03-04,0.0
성북구,2023-03-05,0.0
성북구,2023-03-06,0.0
성북구,2023-03-07,0.0
성북구,2023-03-08,0.0
성북구,2023-03-09,7.5
성북구,2023-03-10,0.0
성북구,2023-03-11,0.0
성북구,2023-03-12,9.0
성북구,2023-03-13,0.0
성북구,2023-03-14,0.0
성북구,2023-03-15,0.0
성북구,2023-03-16,0.0
성북구,2023-03-17,0.0
성북구,2023-03-18,0.0
성북구,2023-03-19,0.0
성북구,2023-03-20,0.0
성북구,2023-03-21,0.0
성북구,2023-03-22,0.0
성북구,2023-03-23,0.0
성북구,2023-03-24,0.0
성북구,2023-03-25,0.0
성북구,2023-03-26,0.0
성북구,2023-03-27,0.0
성북구,2023-03-28,0.0
성북구,2023-03-29,0.0
성북구,2023-03-30,0.0
성북구,2023-03-31,0.0
성북구,2023-04-01,0.0
성북구,2023-04-02,0.0
성북구,2023-04-03,0.0
성북구,2023-04-04,12.0
성북구,2023-04-05,102.5
성북구,2023-04-06,5.0
성북구,2023-04-07,0.0
성북구,2023-04-08,0.0
성북구,2023-04-09,0.0
성북구,2023-04-10,0.0
성북구,2023-04-11,4.5
성북구,2023-04-12,0.0
성북구,2023-04-13,0.0
성북구,2023-04-14,0.0
성북구,2023-04-15,7.0
성북구,2023-04-16,0.0
성북구,2023-04-17,0.0
성북구,2023-04-18,2.0
성북구,2023-04-19,0.0
성북구,2023-04-20,1.0
성북구,2023-04-21,0.0
성북구,2023-04-22,0.0
성북구,2023-04-23,0.0
성북구,2023-04-24,0.0
성북구,2023-04-25,1.5
성북구,2023-04-26,0.0
성북구,2023-04-27,0.0
성북구,2023-04-28,4.0
성북구,2023-04-29,50.5
성북구,2023-04-30,0.0
성북구,2023-05-01,0.0
성북구,2023-05-02,0.0
성북구,2023-05-03,0.0
성북구,2023-05-04,0.0
성북구,2023-05-05,64.5
성북구,2023-05-06,97.0
성북구,2023-05-07,0.0
성북구,2023-05-08,0.0
성북구,2023-05-09,0.0
성북구,2023-05-10,0.0
성북구,2023-05-11,0.0
성북구,2023-05-12,0.0
성북구,2023-05-13,0.0
성북구,2023-05-14,0.0
성북구,2023-05-15,0.0
성북구,2023-05-16,0.0
성북구,2023-05-17,0.0
성북구,2023-05-18,0.0
성북구,2023-05-19,0.0
성북구,2023-05-20,0.0
성북구,2023-05-21,0.0
성북구,2023-05-22,0.5
성북구,2023-05-23,0.0
성북구,2023-05-24,0.0
성북구,2023-05-25,0.0
성북구,2023-05-26,0.0
성북구,2023-05-27,73.5
성북구,2023-05-28,83.5
성북구,2023-05-29,6.0
성북구,2023-05-30,0.0
성북구,2023-05-31,0.0
성북구,2023-06-01,0.0
성북구,2023-06-02,0.0
성북구,2023-06-03,0.0
성북구,2023-06-04,0.0
성북구,2023-06-05,0.0
성북구,2023-06-06,0.0
성북구,2023-06-07,0.0
성북구,2023-06-08,28.5
성북구,2023-06-09,7.0
성북구,2023-06-10,14.0
성북구,2023-06-11,62.5
성북구,2023-06-12,0.0
성북구,2023-06-13,0.0
성북구,2023-06-14,4.5
성북구,2023-06-15,0.0
성북구,2023-06-16,0.0
성북구,2023-06-17,0.0
성북구,2023-06-18,0.0
성북구,2023-06-19,0.0
성북구,2023-06-20,11.5
성북구,2023-06-21,61.0
성북구,2023-06-22,0.0
성북구,2023-06-23,0.0
성북구,2023-06-24,0.0
성북구,2023-06-25,0.0
성북구,2023-06-26,59.5
성북구,2023-06-27,3.5
성북구,2023-06-28,0.0
성북구,2023-06-29,116.5
성북구,2023-06-30,1.0
송파구,2023-01-01,0.0
송파구,2023-01-02,0.0
송파구,2023-01-03,0.0
송파구,2023-01-04,0.0
송파구,2023-01-05,0.0
송파구,2023-01-06,1.0
송파구,2023-01-07,3.0
송파구,2023-01-08,0.0
송파구,2023-01-09,0.0
송파구,2023-01-10,0.0
송파구,2023-01-11,0.0
송파구,2023-01-12,0.0
송파구,2023-01-13,41.0
송파구,2023-01-14,6.0
송파구,2023-01-15,12.5
송파구,2023-01-16,0.0
송파구,2023-01-17,0.0
송파구,2023-01-18,0.0
송파구,2023-01-19,2.0
송파구,2023-01-20,0.0
송파구,2023-01-21,0.0
송파구,2023-01-22,0.0
송파구,2023-01-23,0.0
송파구,2023-01-24,0.0
송파구,2023-01-25,0.0
송파구,2023-01-26,0.0
송파구,2023-01-27,0.0
송파구,2023-01-28,0.0
송파구,2023-01-29,0.0
송파구,2023-01-30,0.0
송파구,2023-01-31,0.0
송파구,2023-02-01,0.0
송파구,2023-02-02,0.0
송파구,2023-02-03,0.0
송파구,2023-02-04,0.0
송파구,2023-02-05,0.0
송파구,2023-02-06,0.0
송파구,2023-02-07,0.0
송파구,2023-02-08,0.0
송파구,2023-02-09,0.0
송파구,2023-02-10,1.0
송파구,2023-02-11,0.0
송파구,2023-02-12,0.0
송파구,2023-02-13,0.0
송파구,2023-02-14,0.0
송파구,2023-02-15,0.0
송파구,2023-02-16,0.0
송파구,2023-02-17,0.0
송파구,2023-02-18,0.0
송파구,2023-02-19,1.0
송파구,2023-02-20,0.0
송파구,2023-02-21,0.0
송파구,2023-02-22,0.0
송파구,2023-02-23,0.0
송파구,2023-02-24,0.0
송파구,2023-02-25,0.0
송파구,2023-02-26,0.0
송파구,2023-02-27,0.0
송파구,2023-02-28,0.0
송파구,2023-03-01,0.0
송파구,2023-03-02,0.0
송파구,2023-03-03,0.0
송파구,2023-03-04,0.0
송파구,2023-03-05,0.0
송파구,2023-03-06,0.0
송파구,2023-03-07,0.0
송파구,2023-03-08,0.0
송파구,2023-03-09,5.5
송파구,2023-03-10,0.0
송파구,2023-03-11,0.0
송파구,2023-03-12,9.5
송파구,2023-03-13,0.0
송파구,2023-03-14,0.0
송파구,2023-03-15,0.0
송파구,2023-03-16,0.0
송파구,2023-03-17,0.0
송파구,2023-03-18,0.0
송파구,2023-03-19,0.0
송파구,2023-03-20,0.0
송파구,2023-03-21,0.0
송파구,2023-03-22,0.0
송파구,2023-03-23,0.0
송파구,2023-03-24,0.0
송파구,2023-03-25,0.0
송파구,2023-03-26,0.0
송파구,2023-03-27,0.0
송파구,2023-03-28,0.0
송파구,2023-03-29,0.0
송파구,2023-03-30,0.0
송파구,2023-03-31,0.0
송파구,2023-04-01,0.0
송파구,2023-04-02,0.0
송파구,2023-04-03,0.0
송파구,2023-04-04,16.5
송파구,2023-04-05,82.0
송파구,2023-04-06,6.0
송파구,2023-04-07,0.0
송파구,2023-04-08,0.0
송파구,2023-04-09,0.0
송파구,2023-04-10,0.0
송파구,2023-04-11,3.0
송파구,2023-04-12,0.0
송파구,2023-04-13,0.0
송파구,2023-04-14,0.0
송파구,2023-04-15,4.5
송파구,2023-04-16,0.0
송파구,2023-04-17,0.0
송파구,2023-04-18,2.5
송파구,2023-04-19,0.0
송파구,2023-04-20,0.0
송파구,2023-04-21,0.0
송파구,2023-04-22,0.0
송파구,2023-04-23,0.0
송파구,2023-04-24,0.0
송파구,2023-04-25,0.5
송파구,2023-04-26,0.0
송파구,2023-04-27,0.0
송파구,2023-04-28,1.5
송파구,2023-04-29,55.5
송파구,2023-04-30,2.0
송파구,2023-05-01,0.0
송파구,2023-05-02,0.0
송파구,2023-05-03,0.0
송파구,2023-05-04,0.0
송파구,2023-05-05,37.5
송파구,2023-05-06,122.5
송파구,2023-05-07,0.0
송파구,2023-05-08,0.0
송파구,2023-05-09,0.0
송파구,2023-05-10,0.0
송파구,2023-05-11,0.0
송파구,2023-05-12,0.0
송파구,2023-05-13,0.0
송파구,2023-05-14,0.0
송파구,2023-05-15,0.0
송파구,2023-05-16,0.0
송파구,2023-05-17,0.0
송파구,2023-05-18,1.5
송파구,2023-05-19,0.0
송파구,2023-05-20,0.0
송파구,2023-05-21,0.0
송파구,2023-05-22,29.5
송파구,2023-05-23,0.0
송파구,2023-05-24,0.0
송파구,2023-05-25,0.0
송파구,2023-05-26,0.5
송파구,2023-05-27,52.5
송파구,2023-05-28,92.0
송파구,2023-05-29,12.0
송파구,2023-05-30,0.0
송파구,2023-05-31,0.0
송파구,2023-06-01,0.0
송파구,2023-06-02,0.0
송파구,2023-06-03,0.0
송파구,2023-06-04,0.0
송파구,2023-06-05,0.0
송파구,2023-06-06,0.0
송파구,2023-06-07,0.0
송파구,2023-06-08,2.5
송파구,2023-06-09,5.0
송파구,2023-06-10,0.0
송파구,2023-06-11,36.5
송파구,2023-06-12,0.0
송파구,2023-06-13,0.0
송파구,2023-06-14,6.5
송파구,2023-06-15,0.0
송파구,2023-06-16,0.0
송파구,2023-06-17,0.0
송파구,2023-06-18,0.0
송파구,2023-06-19,0.0
송파구,2023-06-20,19.5
송파구,2023-06-21,77.5
송파구,2023-06-22,1.5
송파구,2023-06-23,0.0
송파구,2023-06-24,0.0
송파구,2023-06-25,0.0
송파구,2023-06-26,89.5
송파구,2023-06-27,3.5
송파구,2023-06-28,0.0
송파구,2023-06-29,107.0
송파구,2023-06-30,1.0
양천구,2023-01-02,0.0
양천구,2023-01-03,0.0
양천구,2023-01-04,0.0
양천구,2023-01-05,0.0
양천구,2023-01-06,6.0
양천구,2023-01-07,0.5
양천구,2023-01-08,0.0
양천구,2023-01-09,0.0
양천구,2023-01-10,0.0
양천구,2023-01-11,0.0
양천구,2023-01-12,0.0
양천구,2023-01-13,66.0
양천구,2023-01-14,4.0
양천구,2023-01-15,6.0
양천구,2023-01-16,0.0
양천구,2023-01-17,0.0
양천구,2023-01-18,0.5
양천구,2023-01-19,1.0
양천구,2023-01-20,1.5
양천구,2023-01-21,0.0
양천구,2023-01-22,0.0
양천구,2023-01-23,0.0
양천구,2023-01-24,0.0
양천구,2023-01-25,0.0
양천구,2023-01-26,0.5
양천구,2023-01-27,0.0
양천구,2023-01-28,0.0
양천구,2023-01-29,0.0
양천구,2023-01-30,0.0
양천구,2023-01-31,0.0
양천구,2023-02-01,0.0
양천구,2023-02-02,0.0
양천구,2023-02-03,0.0
양천구,2023-02-04,0.0
양천구,2023-02-05,0.0
양천구,2023-02-06,0.0
양천구,2023-02-07,0.0
양천구,2023-02-08,0.0
양천구,2023-02-09,0.0
양천구,2023-02-10,1.5
양천구,2023-02-11,0.0
양천구,2023-02-12,0.0
양천구,2023-02-13,0.0
양천구,2023-02-14,0.0
양천구,2023-02-15,0.0
양천구,2023-02-16,0.0
양천구,2023-02-17,0.0
양천구,2023-02-18,0.0
양천구,2023-02-19,1.5
양천구,2023-02-20,0.0
양천구,2023-02-21,0.0
양천구,2023-02-22,0.0
양천구,2023-02-23,0.0
양천구,2023-02-24,0.0
양천구,2023-02-25,0.0
양천구,2023-02-26,0.0
양천구,2023-02-27,0.0
양천구,2023-02-28,0.0
양천구,2023-03-01,0.0
양천구,2023-03-02,0.0
양천구,2023-03-03,0.0
양천구,2023-03-04,0.0
양천구,2023-03-05,0.0
양천구,2023-03-06,0.0
양천구,2023-03-07,0.0
양천구,2023-03-08,4.0
양천구,2023-03-09,8.0
양천구,2023-03-10,0.0
양천구,2023-03-11,0.0
양천구,2023-03-12,11.0
양천구,2023-03-13,0.0
양천구,2023-03-14,0.0
양천구,2023-03-15,0.0
양천구,2023-03-16,0.0
양천구,2023-03-17,0.0
양천구,2023-03-18,0.0
양천구,2023-03-19,0.0
양천구,2023-03-20,0.0
양천구,2023-03-21,0.0
양천구,2023-03-22,0.0
양천구,2023-03-23,0.0
양천구,2023-03-24,0.0
양천구,2023-03-25,0.0
양천구,2023-03-26,0.0
양천구,2023-03-27,0.0
양천구,2023-03-28,0.0
양천구,2023-03-29,0.0
양천구,2023-03-30,0.0
양천구,2023-03-31,0.0
양천구,2023-04-01,0.0
양천구,2023-04-02,0.0
양천구,2023-04-03,0.0
양천구,2023-04-04,13.5
양천구,2023-04-05,86.0
양천구,2023-04-06,5.0
양천구,2023-04-07,0.0
양천구,2023-04-08,0.0
양천구,2023-04-09,0.0
양천구,2023-04-10,0.0
양천구,2023-04-11,2.0
양천구,2023-04-12,0.0
양천구,2023-04-13,0.0
양천구,2023-04-14,0.0
양천구,2023-04-15,5.5
양천구,2023-04-16,0.0
양천구,2023-04-17,0.0
양천구,2023-04-18,1.5
양천구,2023-04-19,0.0
양천구,2023-04-20,0.0
양천구,2023-04-21,0.0
양천구,2023-04-22,0.0
양천구,2023-04-23,0.0
양천구,2023-04-24,0.0
양천구,2023-04-25,0.0
양천구,2023-04-26,0.0
양천구,2023-04-27,0.0
양천구,2023-04-28,3.5
양천구,2023-04-29,40.0
양천구,2023-04-30,1.0
양천구,2023-05-01,0.0
양천구,2023-05-02,0.0
양천구,2023-05-03,0.0
양천구,2023-05-04,0.0
양천구,2023-05-05,50.5
양천구,2023-05-06,85.0
양천구,2023-05-07,0.0
양천구,2023-05-08,0.0
양천구,2023-05-09,0.0
양천구,2023-05-10,0.0
양천구,2023-05-11,0.0
양천구,2023-05-12,0.0
양천구,2023-05-13,0.0
양천구,2023-05-14,0.0
양천구,2023-05-15,0.0
양천구,2023-05-16,0.0
양천구,2023-05-17,7.0
양천구,2023-05-18,0.0
양천구,2023-05-19,0.0
양천구,2023-05-20,0.0
양천구,2023-05-21,0.0
양천구,2023-05-22,0.0
양천구,2023-05-23,0.0
양천구,2023-05-24,0.0
양천구,2023-05-25,0.0
양천구,2023-05-26,1.0
양천구,2023-05-27,67.5
양천구,2023-05-28,102.0
양천구,2023-05-29,11.5
양천구,2023-05-30,0.0
양천구,2023-05-31,0.0
양천구,2023-06-01,0.0
양천구,2023-06-02,0.0
양천구,2023-06-03,0.0
양천구,2023-06-04,0.0
양천구,2023-06-05,0.0
양천구,2023-06-06,0.5
양천구,2023-06-07,0.0
양천구,2023-06-08,4.0
양천구,2023-06-09,1.0
양천구,2023-06-10,5.5
양천구,2023-06-11,56.0
양천구,2023-06-12,0.0
양천구,2023-06-13,0.0
양천구,2023-06-14,1.0
양천구,2023-06-15,0.0
양천구,2023-06-16,0.0
양천구,2023-06-17,0.0
양천구,2023-06-18,0.0
양천구,2023-06-19,0.0
양천구,2023-06-20,31.5
양천구,2023-06-21,90.5
양천구,2023-06-22,0.0
양천구,2023-06-23,0.0
양천구,2023-06-24,0.0
양천구,2023-06-25,0.0
양천구,2023-06-26,44.5
양천구,2023-06-27,4.0
양천구,2023-06-28,0.0
양천구,2023-06-29,91.0
양천구,2023-06-30,3.5
영등포구,2023-01-02,0.0
영등포구,2023-01-03,0.0
영등포구,2023-01-04,0.0
영등포구,2023-01-05,0.0
영등포구,2023-01-06,5.5
영등포구,2023-01-07,0.5
영등포구,2023-01-08,0.0
영등포구,2023-01-09,0.0
영등포구,2023-01-10,0.0
영등포구,2023-01-11,0.0
영등포구,2023-01-12,0.0
영등포구,2023-01-13,60.0
영등포구,2023-01-14,4.5
영등포구,2023-01-15,5.0
영등포구,2023-01-16,0.5
영등포구,2023-01-17,0.0
영등포구,2023-01-18,0.0
영등포구,2023-01-19,1.0
영등포구,2023-01-20,1.5
영등포구,2023-01-21,0.0
영등포구,2023-01-22,0.0
영등포구,2023-01-23,0.0
영등포구,2023-01-24,0.0
영등포구,2023-01-25,0.0
영등포구,2023-01-26,0.0
영등포구,2023-01-27,0.0
영등포구,2023-01-28,0.0
영등포구,2023-01-29,0.0
영등포구,2023-01-30,0.0
영등포구,2023-01-31,0.0
영등포구,2023-02-01,0.0
영등포구,2023-02-02,0.0
영등포구,2023-02-03,0.0
영등포구,2023-02-04,0.0
영등포구,2023-02-05,0.0
영등포구,2023-02-06,0.0
영등포구,2023-02-07,0.0
영등포구,2023-02-08,0.0
영등포구,2023-02-09,0.0
영등포구,2023-02-10,1.5
영등포구,2023-02-11,0.0
영등포구,2023-02-12,0.0
영등포구,2023-02-13,0.0
영등포구,2023-02-14,0.0
영등포구,2023-02-15,0.0
영등포구,2023-02-16,0.0
영등포구,2023-02-17,0.0
영등포구,2023-02-18,0.0
영등포구,2023-02-19,1.0
영등포구,2023-02-20,0.0
영등포구,2023-02-21,0.0
영등포구,2023-02-22,0.0
영등포구,2023-02-23,0.0
영등포구,2023-02-24,0.0
영등포구,2023-02-25,0.0
영등포구,2023-02-26,0.0
영등포구,2023-02-27,0.0
영등포구,2023-02-28,0.0
영등포구,2023-03-01,0.0
영등포구,2023-03-02,0.0
영등포구,2023-03-03,0.0
영등포구,2023-03-04,0.0
영등포구,2023-03-05,0.0
영등포구,2023-03-06,0.0
영등포구,2023-03-07,0.0
영등포구,2023-03-08,3.0
영등포구,2023-03-09,7.5
영등포구,2023-03-10,0.0
영등포구,2023-03-11,0.0
영등포구,2023-03-12,11.0
영등포구,2023-03-13,0.0
영등포구,2023-03-14,0.0
영등포구,2023-03-15,0.0
영등포구,2023-03-16,0.0
영등포구,2023-03-17,0.0
영등포구,2023-03-18,0.0
영등포구,2023-03-19,0.0
영등포구,2023-03-20,0.0
영등포구,2023-03-21,0.0
영등포구,2023-03-22,0.0
영등포구,2023-03-23,0.0
영등포구,2023-03-24,0.0
영등포구,2023-03-25,0.0
영등포구,2023-03-26,0.0
영등포구,2023-03-27,0.0
영등포구,2023-03-28,0.0
영등포구,2023-03-29,0.0
영등포구,2023-03-30,0.5
영등포구,2023-03-31,0.0
영등포구,2023-04-01,0.0
영등포구,2023-04-02,0.0
영등포구,2023-04-03,0.0
영등포구,2023-04-04,10.5
영등포구,2023-04-05,66.5
영등포구,2023-04-06,4.0
영등포구,2023-04-07,0.0
영등포구,2023-04-08,0.0
영등포구,2023-04-09,0.0
영등포구,2023-04-10,0.0
영등포구,2023-04-11,1.5
영등포구,2023-04-12,0.0
영등포구,2023-04-13,0.0
영등포구,2023-04-14,0.0
영등포구,2023-04-15,5.0
영등포구,2023-04-16,0.0
영등포구,2023-04-17,0.0
영등포구,2023-04-18,1.0
영등포구,2023-04-19,0.0
영등포구,2023-04-20,0.0
영등포구,2023-04-21,0.0
영등포구,2023-04-22,0.0
영등포구,2023-04-23,0.0
영등포구,2023-04-24,0.0
영등포구,2023-04-25,0.0
영등포구,2023-04-26,0.0
영등포구,2023-04-27,0.0
영등포구,2023-04-28,2.0
영등포구,2023-04-29,44.5
영등포구,2023-04-30,1.0
영등포구,2023-05-01,0.5
영등포구,2023-05-02,0.0
영등포구,2023-05-03,0.0
영등포구,2023-05-04,0.0
영등포구,2023-05-05,44.0
영등포구,2023-05-06,79.0
영등포구,2023-05-07,0.0
영등포구,2023-05-08,0.0
영등포구,2023-05-09,0.0
영등포구,2023-05-10,0.0
영등포구,2023-05-11,0.0
영등포구,2023-05-12,0.0
영등포구,2023-05-13,0.0
영등포구,2023-05-14,0.0
영등포구,2023-05-15,0.0
영등포구,2023-05-16,0.0
영등포구,2023-05-17,0.0
영등포구,2023-05-18,0.0
영등포구,2023-05-19,0.0
영등포구,2023-05-20,0.0
영등포구,2023-05-21,0.0
영등포구,2023-05-22,0.0
영등포구,2023-05-23,0.0
영등포구,2023-05-24,0.0
영등포구,2023-05-25,0.0
영등포구,2023-05-26,0.5
영등포구,2023-05-27,51.0
영등포구,2023-05-28,84.0
영등포구,2023-05-29,6.5
영등포구,2023-05-30,0.0
영등포구,2023-05-31,0.0
영등포구,2023-06-01,0.0
영등포구,2023-06-02,0.0
영등포구,2023-06-03,0.0
영등포구,2023-06-04,0.0
영등포구,2023-06-05,0.0
영등포구,2023-06-06,0.0
영등포구,2023-06-07,0.0
영등포구,2023-06-08,2.0
영등포구,2023-06-09,0.5
영등포구,2023-06-10,2.0
영등포구,2023-06-11,21.0
영등포구,2023-06-12,0.0
영등포구,2023-06-13,0.0
영등포구,2023-06-14,13.5
영등포구,2023-06-15,0.0
영등포구,2023-06-16,0.0
영등포구,2023-06-17,0.0
영등포구,2023-06-18,0.0
영등포구,2023-06-19,0.0
영등포구,2023-06-20,17.5
영등포구,2023-06-21,42.5
영등포구,2023-06-22,0.0
영등포구,2023-06-23,0.0
영등포구,2023-06-24,0.0
영등포구,2023-06-25,0.0
영등포구,2023-06-26,50.5
영등포구,2023-06-27,3.0
영등포구,2023-06-28,0.0
영등포구,2023-06-29,126.0
영등포구,2023-06-30,4.5
용산구,2023-01-02,0.0
용산구,2023-01-03,0.0
용산구,2023-01-04,0.0
용산구,2023-01-05,0.0
용산구,2023-01-06,1.5
용산구,2023-01-07,4.5
용산구,2023-01-08,0.0
용산구,2023-01-09,0.0
용산구,2023-01-10,0.0
용산구,2023-01-11,0.0
용산구,2023-01-12,0.0
용산구,2023-01-13,52.5
용산구,2023-01-14,4.0
용산구,2023-01-15,7.0
용산구,2023-01-16,0.0
용산구,2023-01-17,0.0
용산구,2023-01-18,0.0
용산구,2023-01-19,2.0
용산구,2023-01-20,0.0
용산구,2023-01-21,0.0
용산구,2023-01-22,0.0
용산구,2023-01-23,0.0
용산구,2023-01-24,0.0
용산구,2023-01-25,0.0
용산구,2023-01-26,0.0
용산구,2023-01-27,0.0
용산구,2023-01-28,0.0
용산구,2023-01-29,0.0
용산구,2023-01-30,0.0
용산구,2023-01-31,0.0
용산구,2023-02-01,0.0
용산구,2023-02-02,0.0
용산구,2023-02-03,0.0
용산구,2023-02-04,0.0
용산구,2023-02-05,0.0
용산구,2023-02-06,0.0
용산구,2023-02-07,0.0
용산구,2023-02-08,0.0
용산구,2023-02-09,0.0
용산구,2023-02-10,1.0
용산구,2023-02-11,0.0
용산구,2023-02-12,0.0
용산구,2023-02-13,0.0
용산구,2023-02-14,0.0
용산구,2023-02-15,0.0
용산구,2023-02-16,0.0
용산구,2023-02-17,0.0
용산구,2023-02-18,0.0
용산구,2023-02-19,1.5
용산구,2023-02-20,0.0
용산구,2023-02-21,0.0
용산구,2023-02-22,0.0
용산구,2023-02-23,0.0
용산구,2023-02-24,0.0
용산구,2023-02-25,0.0
용산구,2023-02-26,0.0
용산구,2023-02-27,0.0
용산구,2023-02-28,0.0
용산구,2023-03-01,0.0
용산구,2023-03-02,0.0
용산구,2023-03-03,0.0
용산구,2023-03-04,0.0
용산구,2023-03-05,0.0
용산구,2023-03-06,0.0
용산구,2023-03-07,0.0
용산구,2023-03-08,1.0
용산구,2023-03-09,6.5
용산구,2023-03-10,0.0
용산구,2023-03-11,0.0
용산구,2023-03-12,10.0
용산구,2023-03-13,0.0
용산구,2023-03-14,0.0
용산구,2023-03-15,0.0
용산구,2023-03-16,0.0
용산구,2023-03-17,0.0
용산구,2023-03-18,0.0
용산구,2023-03-19,0.0
용산구,2023-03-20,0.0
용산구,2023-03-21,0.0
용산구,2023-03-22,0.0
용산구,2023-03-23,0.0
용산구,2023-03-24,0.0
용산구,2023-03-25,0.0
용산구,2023-03-26,0.0
용산구,2023-03-27,0.0
용산구,2023-03-28,0.0
용산구,2023-03-29,0.0
용산구,2023-03-30,0.0
용산구,2023-03-31,0.0
용산구,2023-04-01,0.0
용산구,2023-04-02,0.0
용산구,2023-04-03,0.0
용산구,2023-04-04,11.5
용산구,2023-04-05,80.5
용산구,2023-04-06,4.0
