,Date,Gu,PM10,PM2.5,O3,NO2,CO,SO2
355,2023-01-14,금천구,15.0,10.0,0.0102,0.0247,0.59,0.003
356,2023-01-14,구로구,12.0,8.0,0.0103,0.0175,0.38,0.0023
357,2023-01-14,광진구,7.0,3.0,0.0128,0.0185,0.46,0.0032
358,2023-01-14,관악구,16.0,8.0,0.0082,0.0251,0.61,0.0027
359,2023-01-14,강서구,15.0,7.0,0.0103,0.0217,0.6,0.0026
360,2023-01-14,강북구,13.0,8.0,0.0121,0.0234,0.7,0.0031
361,2023-01-14,강동구,7.0,3.0,0.0116,0.0187,0.42,0.0025
362,2023-01-14,강남구,11.0,6.0,0.0127,0.0278,0.5,0.0036
363,2023-01-14,평균,12.0,8.0,0.0116,0.0229,0.6,0.003
364,2023-01-15,중랑구,14.0,10.0,0.0201,0.0177,0.37,0.0023
365,2023-01-15,중구,,,,,,
366,2023-01-15,종로구,12.0,10.0,0.0221,0.012,0.39,0.0027
367,2023-01-15,은평구,14.0,8.0,0.0207,0.0111,0.84,0.0026
368,2023-01-15,용산구,16.0,12.0,0.0207,0.0128,0.43,0.0022
369,2023-01-15,영등포구,15.0,10.0,0.0187,0.0144,0.4,0.0024
370,2023-01-15,양천구,16.0,13.0,0.0169,0.0145,0.41,0.0029
371,2023-01-15,송파구,15.0,12.0,0.0179,0.0166,0.41,0.0021
372,2023-01-15,성북구,14.0,,0.0198,0.0159,0.44,0.0023
373,2023-01-15,성동구,15.0,10.0,0.0192,0.0134,0.35,0.0024
374,2023-01-15,서초구,13.0,8.0,0.0189,0.0122,,0.0022
375,2023-01-15,서대문구,12.0,7.0,0.0207,0.0127,0.45,0.0016
376,2023-01-15,마포구,13.0,9.0,0.0174,0.0159,0.42,0.0024
377,2023-01-15,동작구,16.0,12.0,0.0192,0.0162,0.35,0.0022
378,2023-01-15,동대문구,13.0,9.0,0.0215,0.0119,0.4,0.0027
379,2023-01-15,도봉구,9.0,8.0,0.0256,0.0095,,0.0022
380,2023-01-15,노원구,13.0,11.0,0.0198,0.0127,0.4,0.0025
381,2023-01-15,금천구,16.0,13.0,0.0175,0.0185,0.42,0.0027
382,2023-01-15,구로구,15.0,9.0,0.017,0.0118,0.26,0.0022
383,2023-01-15,광진구,14.0,10.0,0.0184,0.0127,0.32,0.0031
384,2023-01-15,관악구,18.0,11.0,0.0153,0.0163,0.45,0.0024
385,2023-01-15,강서구,19.0,11.0,0.0213,0.0118,0.4,0.0025
386,2023-01-15,강북구,12.0,9.0,0.0235,0.0103,0.41,0.0023
387,2023-01-15,강동구,15.0,12.0,0.0161,0.013,0.34,0.0022
388,2023-01-15,강남구,15.0,10.0,0.0206,0.0155,0.35,0.0028
389,2023-01-15,평균,14.0,10.0,0.0195,0.0137,0.41,0.0024
390,2023-01-16,중랑구,23.0,15.0,0.0225,0.0195,0.39,0.0023
391,2023-01-16,중구,,,,,,
392,2023-01-16,종로구,21.0,15.0,0.0253,0.016,0.41,0.0028
393,2023-01-16,은평구,21.0,10.0,0.0248,0.0105,0.81,0.003
394,2023-01-16,용산구,22.0,14.0,0.0267,0.0135,0.44,0.0027
395,2023-01-16,영등포구,19.0,10.0,0.0234,0.0158,0.38,0.0025
396,2023-01-16,양천구,22.0,14.0,0.0221,0.0152,0.38,0.0023
397,2023-01-16,송파구,24.0,14.0,0.0192,0.0238,0.45,0.0025
398,2023-01-16,성북구,22.0,12.0,0.0233,0.0183,0.46,0.0027
399,2023-01-16,성동구,24.0,12.0,0.0216,0.019,0.36,0.0027
400,2023-01-16,서초구,20.0,8.0,0.0238,0.0164,0.38,0.0024
401,2023-01-16,서대문구,20.0,11.0,0.0243,0.0154,0.45,0.0022
402,2023-01-16,마포구,20.0,12.0,0.0217,0.0184,0.42,0.0026
403,2023-01-16,동작구,22.0,13.0,0.0237,0.0173,0.34,0.0023
404,2023-01-16,동대문구,22.0,13.0,0.0251,0.0157,0.39,0.0031
405,2023-01-16,도봉구,16.0,12.0,0.0299,0.0108,0.47,0.0023
406,2023-01-16,노원구,24.0,18.0,0.0266,0.012,0.39,0.0027
407,2023-01-16,금천구,20.0,14.0,0.0224,0.0218,0.42,0.0031
408,2023-01-16,구로구,19.0,7.0,0.0222,0.0141,0.26,0.0028
409,2023-01-16,광진구,22.0,14.0,0.0219,0.014,0.32,0.0031
410,2023-01-16,관악구,21.0,12.0,0.0203,0.0187,0.42,0.0028
411,2023-01-16,강서구,27.0,11.0,0.0271,0.0139,0.38,0.0029
412,2023-01-16,강북구,22.0,14.0,0.03,0.0086,0.39,0.0021
413,2023-01-16,강동구,25.0,16.0,0.0181,0.0165,0.35,0.0023
414,2023-01-16,강남구,22.0,13.0,0.0242,0.018,0.37,0.0029
415,2023-01-16,평균,22.0,13.0,0.0238,0.016,0.41,0.0026
416,2023-01-17,중랑구,32.0,19.0,0.0097,0.0341,0.51,0.0023
417,2023-01-17,중구,,,,,,
418,2023-01-17,종로구,31.0,18.0,0.0111,0.0351,0.58,0.003
419,2023-01-17,은평구,41.0,19.0,0.0032,0.0364,,0.0026
420,2023-01-17,용산구,31.0,16.0,0.0125,0.0306,0.52,0.003
421,2023-01-17,영등포구,31.0,16.0,0.0092,0.0339,0.51,0.0029
422,2023-01-17,양천구,36.0,20.0,0.0078,0.0322,0.52,0.0026
423,2023-01-17,송파구,33.0,18.0,0.01,0.0352,0.56,0.0027
424,2023-01-17,성북구,33.0,17.0,0.0101,0.0349,0.63,0.003
425,2023-01-17,성동구,32.0,15.0,0.01,0.0343,0.48,0.003
426,2023-01-17,서초구,32.0,15.0,0.0106,0.0352,0.5,0.0026
427,2023-01-17,서대문구,31.0,16.0,0.0109,0.0342,0.74,0.0033
428,2023-01-17,마포구,28.0,19.0,0.0088,0.0354,0.58,0.0029
429,2023-01-17,동작구,30.0,18.0,0.0114,0.0318,0.45,0.0025
430,2023-01-17,동대문구,31.0,16.0,0.0103,0.0347,0.56,0.0033
431,2023-01-17,도봉구,29.0,19.0,0.0108,0.0309,0.67,0.0023
432,2023-01-17,노원구,36.0,22.0,0.0108,0.0344,0.55,0.0029
433,2023-01-17,금천구,26.0,18.0,0.0104,0.0333,0.48,0.0033
434,2023-01-17,구로구,35.0,15.0,0.0102,0.0299,0.38,0.003
435,2023-01-17,광진구,31.0,18.0,0.0029,0.0357,0.57,0.0032
436,2023-01-17,관악구,28.0,14.0,0.0111,0.0347,0.53,0.003
437,2023-01-17,강서구,43.0,19.0,0.0087,0.0369,0.59,0.0033
438,2023-01-17,강북구,33.0,19.0,0.0116,0.0275,0.55,0.0021
439,2023-01-17,강동구,37.0,21.0,0.0066,0.0291,0.47,0.0025
440,2023-01-17,강남구,31.0,17.0,0.0109,0.0352,0.49,0.003
441,2023-01-17,평균,33.0,18.0,0.0096,0.0336,0.54,0.0028
442,2023-01-18,중랑구,48.0,24.0,0.0152,0.0315,0.55,0.0026
443,2023-01-18,중구,,,,,,
444,2023-01-18,종로구,52.0,26.0,0.0161,0.0318,0.63,0.0033
445,2023-01-18,은평구,49.0,18.0,0.009,0.0252,,0.002
446,2023-01-18,용산구,54.0,23.0,0.0159,0.0292,0.6,0.003
447,2023-01-18,영등포구,53.0,26.0,0.0126,0.0325,0.55,0.0032
448,2023-01-18,양천구,62.0,29.0,0.0095,0.0315,0.59,0.0029
449,2023-01-18,송파구,54.0,23.0,0.0123,0.0347,0.61,0.0028
450,2023-01-18,성북구,55.0,25.0,0.0143,0.033,0.7,0.0032
451,2023-01-18,성동구,51.0,19.0,0.0151,0.0303,0.52,0.003
452,2023-01-18,서초구,56.0,23.0,0.0152,0.0311,0.56,0.0026
453,2023-01-18,서대문구,52.0,23.0,0.0157,0.0281,0.89,0.0043
454,2023-01-18,마포구,47.0,28.0,0.0122,0.0333,0.6,0.0034
455,2023-01-18,동작구,58.0,29.0,0.0162,0.0318,0.53,0.0029
456,2023-01-18,동대문구,51.0,23.0,0.0165,0.0302,0.61,0.0035
457,2023-01-18,도봉구,50.0,25.0,0.0196,0.0246,0.7,0.0024
458,2023-01-18,노원구,55.0,30.0,0.0161,0.0298,0.57,0.003
459,2023-01-18,금천구,49.0,27.0,0.0128,0.0325,0.57,0.0034
460,2023-01-18,구로구,61.0,23.0,0.0132,0.0278,0.42,0.0032
461,2023-01-18,광진구,47.0,25.0,0.0144,0.0267,0.5,0.0032
462,2023-01-18,관악구,56.0,22.0,0.0137,0.0329,0.58,0.0031
463,2023-01-18,강서구,70.0,26.0,0.0126,0.0334,0.6,0.0036
464,2023-01-18,강북구,54.0,26.0,0.0174,0.0222,0.58,0.0023
465,2023-01-18,강동구,53.0,25.0,0.0117,0.0264,0.5,0.0027
466,2023-01-18,강남구,51.0,23.0,0.0161,0.0323,0.53,0.0031
467,2023-01-18,평균,54.0,25.0,0.0143,0.0301,0.59,0.003
468,2023-01-19,중랑구,58.0,27.0,0.0148,0.0321,0.56,0.0025
469,2023-01-19,중구,,,,,,
470,2023-01-19,종로구,63.0,28.0,0.0165,0.0351,0.65,0.0035
471,2023-01-19,은평구,63.0,19.0,0.019,0.0258,,0.0023
472,2023-01-19,용산구,66.0,24.0,0.0178,0.0306,0.57,0.0033
473,2023-01-19,영등포구,58.0,25.0,0.0137,0.0372,0.66,0.0034
474,2023-01-19,양천구,66.0,26.0,0.0124,0.034,0.64,0.0033
475,2023-01-19,송파구,63.0,25.0,0.017,0.0321,0.6,0.0031
476,2023-01-19,성북구,66.0,28.0,0.0124,0.039,0.75,0.0034
477,2023-01-19,성동구,61.0,23.0,0.0125,0.0355,0.6,0.0031
478,2023-01-19,서초구,66.0,24.0,0.0149,0.0352,0.62,0.0027
479,2023-01-19,서대문구,60.0,23.0,0.0159,0.0338,0.81,0.004
480,2023-01-19,마포구,53.0,27.0,0.0142,0.0365,0.66,0.0033
481,2023-01-19,동작구,61.0,28.0,0.0198,0.0318,0.56,0.003
482,2023-01-19,동대문구,61.0,23.0,0.0159,0.034,0.64,0.0036
483,2023-01-19,도봉구,59.0,24.0,0.0159,0.0312,0.73,0.0024
484,2023-01-19,노원구,69.0,33.0,0.0139,0.0378,0.64,0.0035
485,2023-01-19,금천구,53.0,23.0,0.0188,0.0325,0.57,0.0037
486,2023-01-19,구로구,66.0,23.0,0.0138,0.0319,0.5,0.0033
487,2023-01-19,광진구,59.0,28.0,0.0138,0.028,0.54,0.0031
488,2023-01-19,관악구,62.0,21.0,0.0148,0.0376,0.69,0.0033
489,2023-01-19,강서구,73.0,24.0,0.0155,0.0371,0.69,0.0037
490,2023-01-19,강북구,71.0,31.0,0.0166,0.0304,0.63,0.0026
491,2023-01-19,강동구,62.0,26.0,0.0132,0.0257,0.49,0.0027
492,2023-01-19,강남구,57.0,23.0,0.0158,0.0328,0.55,0.0032
493,2023-01-19,평균,62.0,25.0,0.0154,0.0332,0.62,0.0032
494,2023-01-20,중랑구,58.0,17.0,0.0258,0.0159,0.37,0.0024
495,2023-01-20,중구,,,,,,
496,2023-01-20,종로구,62.0,17.0,0.0284,0.0126,0.38,0.0027
497,2023-01-20,은평구,61.0,14.0,0.026,0.0096,0.33,0.0019
498,2023-01-20,용산구,71.0,18.0,0.0282,0.0122,0.41,0.0028
499,2023-01-20,영등포구,58.0,16.0,0.024,0.015,0.39,0.0027
500,2023-01-20,양천구,71.0,17.0,0.0214,0.0147,0.39,0.0027
501,2023-01-20,송파구,72.0,20.0,0.0235,0.0188,0.42,0.0024
502,2023-01-20,성북구,64.0,18.0,0.027,0.014,0.43,0.003
503,2023-01-20,성동구,62.0,17.0,0.0255,0.0145,0.34,0.0028
504,2023-01-20,서초구,68.0,15.0,0.0263,0.0125,0.38,0.0024
505,2023-01-20,서대문구,64.0,15.0,0.0258,0.0129,0.42,0.002
506,2023-01-20,마포구,55.0,18.0,0.0219,0.0171,0.41,0.0028
507,2023-01-20,동작구,70.0,22.0,0.0272,0.0137,0.34,0.0023
508,2023-01-20,동대문구,60.0,13.0,0.0287,0.0119,0.38,0.003
509,2023-01-20,도봉구,62.0,15.0,0.0338,0.0075,0.45,0.0022
510,2023-01-20,노원구,70.0,22.0,0.0278,0.0114,0.38,0.0026
511,2023-01-20,금천구,57.0,17.0,0.026,0.0177,0.43,0.0031
512,2023-01-20,구로구,71.0,17.0,0.0222,0.0123,0.29,0.0026
513,2023-01-20,광진구,60.0,20.0,0.0264,0.0124,0.32,0.003
514,2023-01-20,관악구,65.0,14.0,0.0222,0.016,0.42,0.0025
515,2023-01-20,강서구,76.0,15.0,0.0268,0.0136,0.39,0.0028
516,2023-01-20,강북구,71.0,22.0,0.0308,0.0081,0.38,0.0021
517,2023-01-20,강동구,65.0,16.0,0.0232,0.012,0.31,0.0023
518,2023-01-20,강남구,62.0,16.0,0.0276,0.014,0.34,0.0028
519,2023-01-20,평균,65.0,17.0,0.0261,0.0134,0.38,0.0026
520,2023-01-21,중랑구,25.0,12.0,0.0167,0.0235,0.4,0.0021
521,2023-01-21,중구,,,,,,
522,2023-01-21,종로구,24.0,12.0,0.0162,0.0258,0.46,0.0026
523,2023-01-21,은평구,20.0,6.0,0.0189,0.0178,0.41,0.0019
524,2023-01-21,용산구,25.0,12.0,0.0173,0.0224,0.42,0.0028
525,2023-01-21,영등포구,23.0,9.0,0.0171,0.0219,0.42,0.0024
526,2023-01-21,양천구,26.0,13.0,0.0147,0.0222,0.44,0.0024
527,2023-01-21,송파구,24.0,11.0,0.0166,0.0246,0.43,0.0024
528,2023-01-21,성북구,26.0,12.0,0.0153,0.0269,0.58,0.0031
529,2023-01-21,성동구,24.0,9.0,0.0165,0.0231,0.38,0.0026
530,2023-01-21,서초구,21.0,6.0,0.0179,0.0221,0.41,0.0025
531,2023-01-21,서대문구,23.0,9.0,0.0164,0.0226,0.61,0.0032
532,2023-01-21,마포구,22.0,11.0,0.0134,0.0264,0.48,0.0028
533,2023-01-21,동작구,24.0,12.0,0.018,0.0233,0.4,0.0023
534,2023-01-21,동대문구,25.0,11.0,0.0155,0.0261,0.46,0.0031
535,2023-01-21,도봉구,21.0,11.0,0.0178,0.0222,0.54,0.002
536,2023-01-21,노원구,28.0,15.0,0.0165,0.0253,0.48,0.0028
537,2023-01-21,금천구,18.0,11.0,0.0211,0.0186,0.4,0.0029
538,2023-01-21,구로구,23.0,8.0,0.0159,0.02,0.32,0.0026
539,2023-01-21,광진구,23.0,11.0,0.0162,0.0218,0.38,0.0028
540,2023-01-21,관악구,23.0,10.0,0.0158,0.0244,0.46,0.0025
541,2023-01-21,강서구,30.0,10.0,0.0174,0.0236,0.47,0.0028
542,2023-01-21,강북구,25.0,12.0,0.0171,0.0201,0.52,0.002
543,2023-01-21,강동구,25.0,12.0,0.0122,0.0219,0.39,0.0022
544,2023-01-21,강남구,23.0,11.0,0.018,0.0232,0.38,0.0026
545,2023-01-21,평균,24.0,11.0,0.0166,0.0229,0.44,0.0026
546,2023-01-22,중랑구,27.0,13.0,0.0224,0.0187,0.35,0.0022
547,2023-01-22,중구,,,,,,
548,2023-01-22,종로구,27.0,13.0,0.0184,0.0254,0.42,0.0025
549,2023-01-22,은평구,27.0,7.0,0.0245,0.0193,0.45,0.0019
550,2023-01-22,용산구,28.0,13.0,0.0176,0.0236,0.41,0.0027
551,2023-01-22,영등포구,27.0,12.0,0.0136,0.0284,0.45,0.0024
552,2023-01-22,양천구,31.0,14.0,0.0117,0.0279,0.47,0.0029
553,2023-01-22,송파구,28.0,12.0,0.0177,0.0245,0.42,0.0023
554,2023-01-22,성북구,30.0,14.0,0.0157,0.0282,0.56,0.0028
555,2023-01-22,성동구,27.0,11.0,0.0206,0.0202,0.35,0.0025
556,2023-01-22,서초구,24.0,10.0,0.0158,0.0253,0.42,0.0024
557,2023-01-22,서대문구,27.0,10.0,0.021,0.0196,0.53,0.0025
558,2023-01-22,마포구,25.0,13.0,0.0151,0.0269,0.47,0.0024
559,2023-01-22,동작구,29.0,16.0,0.0165,0.0269,0.41,0.0023
560,2023-01-22,동대문구,27.0,11.0,0.0171,0.0256,0.43,0.0029
561,2023-01-22,도봉구,25.0,13.0,0.0191,0.0235,0.61,0.0021
562,2023-01-22,노원구,33.0,17.0,0.0158,0.03,0.51,0.0028
563,2023-01-22,금천구,25.0,14.0,0.0131,0.0284,0.45,0.0027
564,2023-01-22,구로구,27.0,11.0,0.012,0.0263,0.35,0.0025
565,2023-01-22,광진구,26.0,13.0,0.0214,0.0159,0.33,0.0028
566,2023-01-22,관악구,28.0,12.0,0.0118,0.0312,0.5,0.0023
567,2023-01-22,강서구,34.0,11.0,0.0133,0.031,0.5,0.0025
568,2023-01-22,강북구,31.0,15.0,0.0169,0.0226,0.51,0.002
569,2023-01-22,강동구,27.0,13.0,0.0156,0.0195,0.34,0.0022
570,2023-01-22,강남구,26.0,12.0,0.0187,0.0236,0.35,0.0026
571,2023-01-22,평균,28.0,13.0,0.0169,0.0247,0.44,0.0025
572,2023-01-23,중랑구,53.0,31.0,0.0211,0.0232,0.5,0.0024
573,2023-01-23,중구,,,,,,
574,2023-01-23,종로구,55.0,33.0,0.0195,0.0264,0.6,0.0027
575,2023-01-23,은평구,51.0,25.0,0.0214,0.0181,0.65,0.0019
576,2023-01-23,용산구,57.0,29.0,0.0203,0.0222,0.56,0.0028
577,2023-01-23,영등포구,51.0,29.0,0.0174,0.0251,0.55,0.0028
578,2023-01-23,양천구,59.0,33.0,0.0159,0.0242,0.58,0.0029
579,2023-01-23,송파구,56.0,30.0,0.0179,0.0245,0.55,0.0023
580,2023-01-23,성북구,56.0,31.0,0.0182,0.0271,0.72,0.003
581,2023-01-23,성동구,56.0,27.0,0.0195,0.0222,0.48,0.0024
582,2023-01-23,서초구,52.0,27.0,0.0179,0.024,0.57,0.0025
583,2023-01-23,서대문구,51.0,28.0,0.0195,0.0216,0.86,0.0037
584,2023-01-23,마포구,48.0,29.0,0.017,0.0252,0.58,0.0029
585,2023-01-23,동작구,57.0,35.0,0.0208,0.027,0.56,0.0023
586,2023-01-23,동대문구,54.0,28.0,0.0192,0.025,0.58,0.0031
587,2023-01-23,도봉구,50.0,27.0,0.0242,0.0191,0.75,0.0023
588,2023-01-23,노원구,59.0,35.0,0.0199,0.0237,0.58,0.0028
589,2023-01-23,금천구,49.0,31.0,0.0181,0.0278,0.58,0.0029
590,2023-01-23,구로구,56.0,28.0,0.0161,0.0226,0.43,0.0027
591,2023-01-23,광진구,54.0,32.0,0.0211,0.0177,0.49,0.0031
592,2023-01-23,관악구,56.0,27.0,0.016,0.0287,0.63,0.0025
593,2023-01-23,강서구,64.0,29.0,0.0189,0.0253,0.61,0.0028
594,2023-01-23,강북구,60.0,34.0,0.0223,0.0186,0.58,0.0021
595,2023-01-23,강동구,56.0,31.0,0.0181,0.0171,0.44,0.0022
596,2023-01-23,강남구,54.0,28.0,0.0214,0.0221,0.48,0.0027
597,2023-01-23,평균,55.0,30.0,0.0192,0.0233,0.58,0.0027
598,2023-01-24,중랑구,28.0,11.0,0.0287,0.0092,0.32,0.002
599,2023-01-24,중구,,,,,,
600,2023-01-24,종로구,29.0,13.0,0.0306,0.0068,0.33,0.0024
601,2023-01-24,은평구,29.0,6.0,0.0288,0.0064,0.36,0.0019
602,2023-01-24,용산구,31.0,13.0,0.0315,0.0063,0.38,0.0027
603,2023-01-24,영등포구,26.0,9.0,0.0282,0.0074,0.33,0.0023
604,2023-01-24,양천구,29.0,12.0,0.0254,0.0078,0.34,0.0017
605,2023-01-24,송파구,29.0,10.0,0.0283,0.0097,0.36,0.0022
606,2023-01-24,성북구,30.0,10.0,0.0301,0.0074,0.47,0.003
607,2023-01-24,성동구,30.0,10.0,0.0299,0.0068,0.28,0.0022
608,2023-01-24,서초구,27.0,5.0,0.0298,0.0062,0.34,0.0025
609,2023-01-24,서대문구,29.0,8.0,0.0284,0.0055,0.36,0.002
610,2023-01-24,마포구,25.0,10.0,0.0274,0.0079,0.35,0.0022
611,2023-01-24,동작구,29.0,13.0,0.0294,0.0076,0.29,0.0021
612,2023-01-24,동대문구,27.0,10.0,0.0313,0.0065,0.33,0.0029
613,2023-01-24,도봉구,23.0,9.0,0.035,0.0035,0.34,0.002
614,2023-01-24,노원구,32.0,15.0,0.0306,0.0053,0.33,0.0025
615,2023-01-24,금천구,22.0,12.0,0.0304,0.0107,0.38,0.0031
616,2023-01-24,구로구,28.0,6.0,0.0254,0.0055,0.25,0.0025
617,2023-01-24,광진구,26.0,11.0,0.0298,0.0068,0.36,0.0026
618,2023-01-24,관악구,25.0,9.0,0.0252,0.0088,0.36,0.0024
619,2023-01-24,강서구,33.0,9.0,0.0309,0.0065,0.33,0.0025
620,2023-01-24,강북구,33.0,13.0,0.0327,0.0039,0.33,0.0021
621,2023-01-24,강동구,31.0,13.0,0.0278,0.0063,0.27,0.0022
622,2023-01-24,강남구,26.0,10.0,0.0319,0.0065,0.29,0.0024
623,2023-01-24,평균,28.0,10.0,0.0295,0.0069,0.34,0.0024
624,2023-01-25,중랑구,26.0,10.0,0.0165,0.0257,0.39,0.002
625,2023-01-25,중구,,,,,,
626,2023-01-25,종로구,20.0,10.0,0.0163,0.0248,0.44,0.0027
627,2023-01-25,은평구,20.0,5.0,0.0195,0.0198,0.41,0.0022
628,2023-01-25,용산구,21.0,10.0,0.0196,0.022,0.43,0.003
629,2023-01-25,영등포구,19.0,6.0,0.0175,0.0238,0.39,0.0025
630,2023-01-25,양천구,24.0,11.0,0.0157,0.0222,0.4,0.0019
631,2023-01-25,송파구,22.0,9.0,0.0172,0.025,0.44,0.0023
632,2023-01-25,성북구,22.0,9.0,0.0176,0.0261,0.61,0.0034
633,2023-01-25,성동구,22.0,8.0,0.0169,0.0247,0.38,0.0026
634,2023-01-25,서초구,19.0,5.0,0.0171,0.0253,0.4,0.0026
635,2023-01-25,서대문구,20.0,7.0,0.0186,0.022,0.51,0.0026
636,2023-01-25,마포구,18.0,9.0,0.0178,0.023,0.42,0.0025
637,2023-01-25,동작구,22.0,10.0,0.0183,0.025,0.39,0.0024
638,2023-01-25,동대문구,22.0,9.0,0.0172,0.024,0.42,0.0031
639,2023-01-25,도봉구,16.0,8.0,0.0221,0.0202,0.44,0.0018
640,2023-01-25,노원구,25.0,12.0,0.018,0.0262,0.45,0.0028
641,2023-01-25,금천구,19.0,11.0,0.0177,0.0278,0.43,0.0033
642,2023-01-25,구로구,22.0,5.0,0.0156,0.0211,0.3,0.0028
643,2023-01-25,광진구,19.0,9.0,0.0179,0.0225,0.46,0.0023
644,2023-01-25,관악구,22.0,8.0,0.0154,0.0265,0.45,0.0026
645,2023-01-25,강서구,27.0,7.0,0.0196,0.0228,0.42,0.0027
646,2023-01-25,강북구,23.0,10.0,0.0213,0.0192,0.46,0.0023
647,2023-01-25,강동구,22.0,9.0,0.0155,0.0204,0.35,0.0024
648,2023-01-25,강남구,21.0,9.0,0.0184,0.0241,0.38,0.0026
649,2023-01-25,평균,21.0,9.0,0.0178,0.0235,0.42,0.0026
650,2023-01-26,중랑구,35.0,21.0,0.0093,0.0311,0.43,0.0019
651,2023-01-26,중구,,,,,,
652,2023-01-26,종로구,30.0,21.0,0.0058,0.0348,0.55,0.0024
653,2023-01-26,은평구,23.0,9.0,0.011,0.0268,0.5,0.0019
654,2023-01-26,용산구,23.0,14.0,0.0065,0.0339,0.44,0.0029
655,2023-01-26,영등포구,36.0,21.0,0.006,0.0368,0.5,0.0023
656,2023-01-26,양천구,39.0,26.0,0.0046,0.0344,0.56,0.0024
657,2023-01-26,송파구,24.0,13.0,0.0064,0.0333,0.43,0.0021
658,2023-01-26,성북구,33.0,21.0,0.0063,0.0359,0.7,0.003
659,2023-01-26,성동구,29.0,15.0,0.0071,0.0334,0.44,0.0027
660,2023-01-26,서초구,29.0,19.0,0.0078,0.0354,0.5,0.0024
661,2023-01-26,서대문구,31.0,18.0,0.0079,0.0332,0.59,0.0025
662,2023-01-26,마포구,33.0,22.0,0.0052,0.0373,0.57,0.0022
663,2023-01-26,동작구,35.0,23.0,0.0099,0.036,0.49,0.0022
664,2023-01-26,동대문구,29.0,20.0,0.0067,0.0338,0.52,0.0029
665,2023-01-26,도봉구,24.0,19.0,0.0108,0.0285,0.6,0.0016
666,2023-01-26,노원구,33.0,22.0,0.0093,0.0345,0.49,0.0024
667,2023-01-26,금천구,29.0,23.0,0.0071,0.0395,0.62,0.0029
668,2023-01-26,구로구,33.0,20.0,0.006,0.0324,0.43,0.0026
669,2023-01-26,광진구,29.0,18.0,0.0092,0.0284,0.46,0.0025
670,2023-01-26,관악구,34.0,19.0,0.0066,0.039,0.59,0.0025
671,2023-01-26,강서구,37.0,21.0,0.0055,0.0384,0.61,0.0026
672,2023-01-26,강북구,31.0,20.0,0.0098,0.0304,0.52,0.002
673,2023-01-26,강동구,29.0,20.0,0.0076,0.0262,0.39,0.0022
674,2023-01-26,강남구,30.0,20.0,0.0073,0.035,0.45,0.0024
675,2023-01-26,평균,31.0,19.0,0.0075,0.0337,0.52,0.0024
676,2023-01-27,중랑구,38.0,21.0,0.0234,0.0196,0.48,0.0026
677,2023-01-27,중구,,,,,,
678,2023-01-27,종로구,40.0,24.0,0.0249,0.0152,0.5,0.0029
679,2023-01-27,은평구,38.0,8.0,0.0273,0.0121,0.5,0.0025
680,2023-01-27,용산구,40.0,17.0,0.0291,0.0098,0.42,0.0032
681,2023-01-27,영등포구,37.0,18.0,0.0223,0.0178,0.38,0.0029
682,2023-01-27,양천구,43.0,23.0,0.0187,0.0191,0.48,0.0023
683,2023-01-27,송파구,35.0,12.0,0.0241,0.0175,0.46,0.0031
684,2023-01-27,성북구,40.0,20.0,0.0213,0.0216,0.63,0.0036
685,2023-01-27,성동구,41.0,18.0,0.0241,0.0171,0.43,0.0031
686,2023-01-27,서초구,44.0,16.0,0.0252,0.0151,0.45,0.0029
687,2023-01-27,서대문구,41.0,19.0,0.0215,0.0174,0.48,0.0032
688,2023-01-27,마포구,34.0,20.0,0.0208,0.0191,0.49,0.0029
689,2023-01-27,동작구,41.0,23.0,0.027,0.0164,0.43,0.0028
690,2023-01-27,동대문구,39.0,22.0,0.0269,0.0136,0.47,0.0036
691,2023-01-27,도봉구,34.0,18.0,0.031,0.0112,0.54,0.0025
692,2023-01-27,노원구,43.0,26.0,0.0199,0.0224,0.53,0.003
693,2023-01-27,금천구,33.0,21.0,0.0243,0.0218,0.54,0.0035
694,2023-01-27,구로구,43.0,16.0,0.0211,0.0152,0.36,0.0033
695,2023-01-27,광진구,37.0,20.0,0.0222,0.0182,0.42,0.003
696,2023-01-27,관악구,39.0,19.0,0.0217,0.018,0.5,0.003
697,2023-01-27,강서구,45.0,19.0,0.0247,0.0169,0.47,0.0032
698,2023-01-27,강북구,40.0,22.0,0.0291,0.0106,0.49,0.0026
699,2023-01-27,강동구,40.0,22.0,0.0189,0.0172,0.43,0.0025
700,2023-01-27,강남구,40.0,20.0,0.0263,0.0164,0.44,0.0031
701,2023-01-27,평균,39.0,19.0,0.024,0.0166,0.47,0.003
702,2023-01-28,중랑구,37.0,14.0,0.0216,0.0205,0.42,0.0027
703,2023-01-28,중구,,,,,,
704,2023-01-28,종로구,38.0,14.0,0.023,0.0171,0.44,0.003
705,2023-01-28,은평구,37.0,8.0,0.0216,0.0179,0.55,0.0024
706,2023-01-28,용산구,46.0,15.0,0.0233,0.0143,0.44,0.003
707,2023-01-28,영등포구,33.0,10.0,0.0198,0.0197,0.3,0.0028
708,2023-01-28,양천구,38.0,14.0,0.0168,0.0206,0.43,0.0023
709,2023-01-28,송파구,40.0,14.0,0.0199,0.0219,0.48,0.0029
710,2023-01-28,성북구,41.0,12.0,0.0225,0.0189,0.47,0.0038
711,2023-01-28,성동구,39.0,12.0,0.0221,0.0184,0.37,0.003
712,2023-01-28,서초구,42.0,9.0,0.0217,0.0183,0.39,0.0029
